username,date,retweets,favorites,geo,mentions,hashtags,id,permalink,text,sentiment_polarity,follower_count
realDonaldTrump,2/8/2016,2987,8184,,,,"""696763168178204672""",https://twitter.com/realDonaldTrump/status/696763168178204672,"""America needs strong leadership. Politicians can talk but they donâÃÃ´t get things done. Video: https://www. facebook.com/DonaldTrump/vi deos/10156620333635725/ âÃÂ¶ pic.twitter.com/lBXXyuZAcO""",0.433333333,6075936
realDonaldTrump,2/8/2016,2635,7304,,,,"""696734735578615808""",https://twitter.com/realDonaldTrump/status/696734735578615808,"""Everybody is laughing at Jeb Bush-spent $100 million and is at bottom of pack. A pathetic figure!""",-1,6075936
realDonaldTrump,2/8/2016,2004,5847,,,#CommonCore,"""696733541313474566""",https://twitter.com/realDonaldTrump/status/696733541313474566,"""Jeb Bush is desperate - strongly in favor of #CommonCore and very weak on illegal immigration.""",-0.288541667,6075936
realDonaldTrump,2/8/2016,1379,4720,,,,,,"""Thank you for your support at this mornings Town Hall- in Salem New Hampshire. #FITN #NHPrimary pic.twitter.com/4m6dabtxCV"";;;#FITN #NHPrimary;""696732694135312386"";https://twitter.com/realDonaldTrump/status/696732694135312386",0.136363636,6075936
realDonaldTrump,2/8/2016,3149,10128,,,,"""696669855416766467""",https://twitter.com/realDonaldTrump/status/696669855416766467,"""Jeb Bush has zero communication skills so he spent a fortune of special interest money on a Super Bowl ad. He is a weak candidate!""",0.053869048,6075936
realDonaldTrump,2/8/2016,934,4725,,,,,,"""My two wonderful sons Don and Eric will be on @foxandfriends at 7:02 - now! Enjoy."";;@foxandfriends;;""696665030549487616"";https://twitter.com/realDonaldTrump/status/696665030549487616",1,6075936
realDonaldTrump,2/7/2016,15072,29065,,,,"""696514666843996160""",https://twitter.com/realDonaldTrump/status/696514666843996160,"""So far the Super Bowl is very boring - not nearly as exciting as politics - MAKE AMERICA GREAT AGAIN!""",0.016666667,6061076
realDonaldTrump,2/7/2016,2060,8114,,,#GOPDebate #SuperBowlSunday #SB50,"""696463477104365568""",https://twitter.com/realDonaldTrump/status/696463477104365568,"""I am in New Hampshire having a great time! Loved the #GOPDebate last night! Everybody enjoy the Super Bowl. #SuperBowlSunday #SB50""",0.394949495,6061076
realDonaldTrump,2/7/2016,1756,5523,,,,,,"""Thank you- Plymouth New Hampshire! #FITN #NHPrimary pic.twitter.com/1hzn6iZIEw"";;;#FITN #NHPrimary;""696447301783592961"";https://twitter.com/realDonaldTrump/status/696447301783592961",0.136363636,6061076
realDonaldTrump,2/7/2016,2014,5769,,,,"""696428451977433088""",https://twitter.com/realDonaldTrump/status/696428451977433088,"""Thank you Newt! https:// twitter.com/newtgingrich/s tatus/696369599818772480 âÃÂ¶""",0,6061076
realDonaldTrump,2/7/2016,1597,4366,,,,,,"""We are going to have a big event at the Verizon Wireless Arena in Manchester New Hampshire! 5K+! Join us tomorrow: https://www. eventbrite.com/e/donald-j-tru mp-in-manchester-nh-tickets-20922675285 âÃÂ¶"";;;;""696424442717601792"";https://twitter.com/realDonaldTrump/status/696424442717601792",0.068181818,6061076
realDonaldTrump,2/7/2016,1545,4702,,@ChezVachon,#FITN #VoteTrumpNH,"""696370121154150400""",https://twitter.com/realDonaldTrump/status/696370121154150400,"""Great to meet everyone while having breakfast @ChezVachon this morning! #FITN #VoteTrumpNH https://www. facebook.com/DonaldTrump/po sts/10156616498145725:0 âÃÂ¶ pic.twitter.com/bmZvSmWe7Y""",0.8,6061076
realDonaldTrump,2/7/2016,2612,6096,,@ABCPolitics,#GOPDebate #MakeAmericaGreatAgain #FITN,"""696346322735988736""",https://twitter.com/realDonaldTrump/status/696346322735988736,""". @ABCPolitics #GOPDebate #MakeAmericaGreatAgain #FITN pic.twitter.com/jM6wrUGQox""",0,6061076
realDonaldTrump,2/7/2016,1174,4661,,,,"""696329245866512384""",https://twitter.com/realDonaldTrump/status/696329245866512384,"""I will be on Meet the Press with Chuck Todd on NBC this morning. Enjoy! pic.twitter.com/EIYyfFtnPs""",0.4,6061076
realDonaldTrump,2/7/2016,690,3608,,@foxandfriends,,"""696328503428575232""",https://twitter.com/realDonaldTrump/status/696328503428575232,"""I am on @foxandfriends now! Tune in!""",0,6061076
realDonaldTrump,2/7/2016,864,3589,,@CNN @jaketapper,,"""696322405002780676""",https://twitter.com/realDonaldTrump/status/696322405002780676,"""I will be on State of the Union @CNN with @jaketapper at 9am. Enjoy!""",0.4,6061076
realDonaldTrump,2/7/2016,1302,4576,,@JoeNBC @jonkarl,,"""696285674689921024""",https://twitter.com/realDonaldTrump/status/696285674689921024,""""" @JoeNBC : @jonkarl : ""This has been a great debate for Donald Trump.""""""",0.8,6061076
realDonaldTrump,2/7/2016,1106,4156,,@JoeNBC,,"""696285462839824384""",https://twitter.com/realDonaldTrump/status/696285462839824384,""""" @JoeNBC : Trump just talked on MSNBC like a man who knows he had a very good night.""""",0.91,6061076
realDonaldTrump,2/7/2016,1866,5522,,@piersmorgan,#GOPDebate,"""696285038644764673""",https://twitter.com/realDonaldTrump/status/696285038644764673,""""" @piersmorgan : Trump won that debate. People can huff & puff all they like but he was the best candidate on the night. #GOPDebate""",1,6061076
realDonaldTrump,2/7/2016,980,3765,,,,,,""""" @piersmorgan : Jeb Bush was as ineffectual as ever. As always @David_Gergen calls it right: Trump held them off. #GOPDebate """";;@piersmorgan @David_Gergen;#GOPDebate;""696284792845942785"";https://twitter.com/realDonaldTrump/status/696284792845942785",0.285714286,6061076
realDonaldTrump,2/7/2016,1336,4486,,@newtgingrich,,"""696283930069172224""",https://twitter.com/realDonaldTrump/status/696283930069172224,""""" @newtgingrich : Trump shows courage in defending eminent domain as a necessity for construction of infrastructure""""",0,6061076
realDonaldTrump,2/7/2016,1359,4381,,@newtgingrich,,"""696283485741383680""",https://twitter.com/realDonaldTrump/status/696283485741383680,""""" @newtgingrich : Trump hits it out of the park in describing effective deal making""""",0.6,6061076
realDonaldTrump,2/7/2016,625,2691,,,,,,""""" @JoeNBC : Trump Kasich Jeb and Christie all had good nights."""";;@JoeNBC;;""696281532974157824"";https://twitter.com/realDonaldTrump/status/696281532974157824",0.7,6061076
realDonaldTrump,2/7/2016,1022,3096,,@JoeNBC,,"""696281114269376512""",https://twitter.com/realDonaldTrump/status/696281114269376512,""""" @JoeNBC : Latest UMass Tracking Poll. NH GOP Trump 35 (+1) Rubio 14 (-1) Cruz 13 (-1) Jeb 10 (+2) Kasich 10 (+2)""""",0.5,6061076
realDonaldTrump,2/7/2016,922,3455,,@JoeNBC,,"""696279000755347457""",https://twitter.com/realDonaldTrump/status/696279000755347457,""""" @JoeNBC : Cokie Roberts says Donald Trump had a really good night.""""",0.7,6061076
realDonaldTrump,2/7/2016,1064,3698,,,,,,""""" @GOP_Left_Me : @JoeNBC Donald Trump won that debate hands down Christi beat up Rubio."";;@GOP_Left_Me @JoeNBC;;""696278895952273408"";https://twitter.com/realDonaldTrump/status/696278895952273408",-0.155555556,6061076
realDonaldTrump,2/7/2016,894,2929,,,,,,""""" @MarkHalperin : My debate report card: Christie A- Trump A- Bush B+ Kasich B+ Cruz B Carson C Rubio D. Full report cards here."";;@MarkHalperin;;""696278368296296448"";https://twitter.com/realDonaldTrump/status/696278368296296448",0.35,6061076
realDonaldTrump,2/7/2016,876,3259,,@JoeNBC,,"""696277390650171392""",https://twitter.com/realDonaldTrump/status/696277390650171392,""""" @JoeNBC : Cruz really seems out of his element in New Hampshire. It is such a different battlefield then Iowa and the South.""""",0.084090909,6061076
realDonaldTrump,2/6/2016,2701,6645,,@ABC,#GOPDebate,"""696218684856074240""",https://twitter.com/realDonaldTrump/status/696218684856074240,""""" @ABC :DonaldTrump: ""The police in this country have done an unbelievable job of keeping law and order."" #GOPDebate http:// snpy.tv/1SVfssV """"",-0.25,6046980
realDonaldTrump,2/6/2016,2133,5230,,@ABCPolitics @realDonaldTrump @Google,#GPLFers,"""696218405825810432""",https://twitter.com/realDonaldTrump/status/696218405825810432,""""" @ABCPolitics : . @realDonaldTrump dominating @Google searches throughout #GPLFers . pic.twitter.com/IF35C2jcon """"",0,6046980
realDonaldTrump,2/6/2016,1376,4240,,@ABCPolitics @realDonaldTrump @twitter,#GOPDebate,"""696217877679108096""",https://twitter.com/realDonaldTrump/status/696217877679108096,""""" @ABCPolitics : . @realDonaldTrump led in @twitter conversation during the #GOPDebate . pic.twitter.com/ZuMwroT8dl """"",0,6046980
realDonaldTrump,2/6/2016,2234,7186,,,,,,"""Come join us at the Verizon Wireless Center- Manchester New Hampshire on 2/8! Register now: http:// trumpmanchesternh.eventbrite.com / pic.twitter.com/zjRpnoV2ih"";;;;""696124722321481728"";https://twitter.com/realDonaldTrump/status/696124722321481728",0.018181818,6046980
realDonaldTrump,2/6/2016,1947,7134,,,,"""696085979560591360""",https://twitter.com/realDonaldTrump/status/696085979560591360,"""I love New Hampshire - will be an exciting evening!""",0.312121212,6046980
realDonaldTrump,2/6/2016,1441,4654,,@realOllieTaylor @paintonmy,,"""696061839554318336""",https://twitter.com/realDonaldTrump/status/696061839554318336,""""" @realOllieTaylor : @paintonmy : IA caucus hasn't picked nominee in 16 years! Cruz dirty tricks stole it. Trump way ahead in primary states.""",-0.1,6046980
realDonaldTrump,2/6/2016,1705,5370,,,,,,""""" @paintonmyjeans : If I owned a big company that was failing I'd hire DonaldTrump to make it great again-Rubio/Cruz wouldnt be considered"""";;@paintonmyjeans;;""696056207824580608"";https://twitter.com/realDonaldTrump/status/696056207824580608",0.4,6046980
realDonaldTrump,2/6/2016,2052,5388,,@big_carsonrocks,,"""696048400081555456""",https://twitter.com/realDonaldTrump/status/696048400081555456,""""" @big_carsonrocks : AMERICA...Stop being duped...WAKE UP Cruz & Rubio establishment phonies. DonaldTrump only truthful & not owned candidate""""",0.25,6046980
realDonaldTrump,2/6/2016,2040,4983,,@Enlighten2881 @ukcatwoman52 @ericnlin @AC360,,"""696030020372930560""",https://twitter.com/realDonaldTrump/status/696030020372930560,""""" @Enlighten2881 : @ukcatwoman52 @ericnlin @AC360 How come Rubio&Cruz are going to turn America around but did nothing in the Senate for USA?""""",0,6046980
realDonaldTrump,2/6/2016,1251,3534,,,,,,"""Join me tomorrow in Plymouth New Hampshire! #FITN #NHPrimary https://www. eventbrite.com/e/donald-j-tru mp-in-plymouth-nh-tickets-21279836564 âÃÂ¶"";;;#FITN #NHPrimary;""696025012424306690"";https://twitter.com/realDonaldTrump/status/696025012424306690",0.136363636,6046980
realDonaldTrump,2/6/2016,2360,5803,,,,"""695989902031331333""",https://twitter.com/realDonaldTrump/status/695989902031331333,"""The New Hampshire drug epidemic must stop. If elected POTUS- I will create borders & the drugs will stop pouring in. https://www. facebook.com/DonaldTrump/vi deos/10156610923070725/ âÃÂ¶""",0.136363636,6046980
realDonaldTrump,2/6/2016,1260,4189,,@lisabrossman @ukcatwoman52 @ericnlin @AC360,,"""695981303460712448""",https://twitter.com/realDonaldTrump/status/695981303460712448,""""" @lisabrossman : @ukcatwoman52 @ericnlin @AC360 He is for America! Security for America! Jobs for America! There is no other leader!""""",0.0625,6046980
realDonaldTrump,2/6/2016,4327,12191,,,,,,"""Wow Jeb Bush whose campaign is a total disaster had to bring in mommy to take a slap at me. Not nice!"";;;;""695979656617578496"";https://twitter.com/realDonaldTrump/status/695979656617578496",0.05,6046980
realDonaldTrump,2/5/2016,1382,4439,,@billrey16929057 @seanhannity @realDonaldTrump,#Hannity #MAKEAMERICAGREATAGAIN,"""695820186713264128""",https://twitter.com/realDonaldTrump/status/695820186713264128,"""""@billrey16929057: @seanhannity #Hannity @realDonaldTrump is the only hope to #MAKEAMERICAGREATAGAIN """"",0,6036247
realDonaldTrump,2/5/2016,1419,4628,,@ukcatwoman52 @ericnlin @AC360,,"""695817078884929536""",https://twitter.com/realDonaldTrump/status/695817078884929536,""""" @ukcatwoman52 : @ericnlin @AC360 all candidates liars. Trump is the only one that speak the truth people need to hear what Trump is saying.""""",0,6036247
realDonaldTrump,2/5/2016,1480,5094,,@autumnandews08 @realDonaldTrump,#VoteTrump,"""695810810166317056""",https://twitter.com/realDonaldTrump/status/695810810166317056,""""" @autumnandews08 : @realDonaldTrump Trump Will WIN the Debate like he has WON ALL the others! He is heads above the rest! #VoteTrump "" Thanks!""",0.333333333,6036247
realDonaldTrump,2/5/2016,1613,4945,,,,,,""""" @ericnlin : @AC360 DonaldTrump: no raise in 8 years home not worth what I paid for it healthcare is a joke Obama is a liar. TRUMP 2016"""";;@ericnlin @AC360;;""695810703542845440"";https://twitter.com/realDonaldTrump/status/695810703542845440",-0.15,6036247
realDonaldTrump,2/5/2016,1924,4112,,,,"""695809280587534336""",https://twitter.com/realDonaldTrump/status/695809280587534336,"""Border agent: ""We might as well abolish our immigration laws altogether"" http://www. washingtonexaminer.com/border-agent-w e-might-as-well-abolish-our-immigration-laws-altogether/article/2582401 âÃÂ¶""",0,6036247
realDonaldTrump,2/5/2016,1768,4239,,,,"""695806716601040896""",https://twitter.com/realDonaldTrump/status/695806716601040896,"""I said this was happening long ago- I will stop this immediately! http://www. washingtonexaminer.com/report-ms-13-f oot-soldiers-use-surge-to-cross-border-colonize-new-criminal-territory/article/2582396 âÃÂ¶""",-0.05,6036247
realDonaldTrump,2/5/2016,2223,4746,,,,"""695801946347806721""",https://twitter.com/realDonaldTrump/status/695801946347806721,"""It never ends! https:// twitter.com/foxnation/stat us/695792335708385280 âÃÂ¶""",0,6036247
realDonaldTrump,2/5/2016,2807,5450,,,,,,"""I told you so. Our country totally lost control of illegal immigration even with criminals. http://www. breitbart.com/big-government /2016/02/04/exclusive-immigration-committee-chart-fugitive-criminal-aliens-outnumber-all-new-hampshire-city-populations/ âÃÂ¶"";;;;""695799815939190784"";https://twitter.com/realDonaldTrump/status/695799815939190784",-0.25,6036247
realDonaldTrump,2/5/2016,2939,9161,,,,,,"""10000 people in South Carolina unbelievable evening! Will be in New Hampshire tomorrow- love it. pic.twitter.com/tF033Yjhu3"";;;;""695791084413317124"";https://twitter.com/realDonaldTrump/status/695791084413317124",0.128787879,6036247
realDonaldTrump,2/5/2016,1578,4381,,,,,,"""Really dumb @CheriJacobus . Begged my people for a job. Turned her down twice and she went hostile. Major loser zero credibility!"";;@CheriJacobus;;""695789403374014464"";https://twitter.com/realDonaldTrump/status/695789403374014464",-0.156018519,6036247
realDonaldTrump,2/5/2016,2555,7036,,@DharmaBum77 @realDonaldTrump,#TrumpSupporters,"""695747401546477568""",https://twitter.com/realDonaldTrump/status/695747401546477568,""""" @DharmaBum77 : Donald Trump loves America! He loves Americans! He loves our Vets! #TrumpSupporters @realDonaldTrump https://twitter.com/DharmaBum77/status/695726077466054661/photo/1 pic.twitter.com/NgcoHRLj2M""",0,6036247
realDonaldTrump,2/5/2016,1372,4249,,,,,,""""" @MaryAnn1942 : @realDonaldTrump why vote for Trump? Unlike politicians all talk TrumpâÃÃ´s talk materializes! He will make America great again"";;@MaryAnn1942 @realDonaldTrump;;""695747007525294084"";https://twitter.com/realDonaldTrump/status/695747007525294084",0.8,6036247
realDonaldTrump,2/5/2016,1370,3524,,,,,,"""Join me at Clemson University on Wednesday February 10th! #MakeAmericaGreatAgain https:// trumpclemson.eventbrite.com"";;;#MakeAmericaGreatAgain;""695742029083574274"";https://twitter.com/realDonaldTrump/status/695742029083574274",0,6036247
